feature_prc,features_elimination_prc,epsilon_factor,dist_functions,accuracy,round_time
0.3,0.2,"[25, 50]","['wasserstein', 'hellinger']",0.6131,10.74929
0.3,0.5,"[50, 50]",wasserstein,0.6124,3.70864
0.3,0.5,"[50, 25]",wasserstein,0.6124,3.6171
0.3,0.35,"[10, 100]","['jm', 'hellinger']",0.612,10.741629
0.3,0.35,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.6119,11.363181
0.3,0.35,"[10, 100]","['wasserstein', 'hellinger']",0.6109,10.642041
0.3,0.35,"[10, 100]",hellinger,0.6085,4.010539
0.3,0.35,"[100, 10]","['wasserstein', 'hellinger']",0.6084,10.962709
0.3,0.5,"[50, 50]",jm,0.6027,3.480358
0.3,0.5,"[50, 25]",jm,0.6027,3.504804
0.3,0.5,"[10, 100]",jm,0.602,3.471289
0.3,0.0,"[10, 100]",hellinger,0.6006,4.053753
0.3,0.2,"[10, 100]",hellinger,0.6006,4.148965
0.3,0.5,"[10, 100]","['jm', 'hellinger']",0.5954,10.728574
0.3,0.5,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.5953,11.481248
0.3,0.5,"[100, 10]",jm,0.595,3.508247
0.3,0.5,"[25, 25]",jm,0.5948,3.618711
0.3,0.5,"[25, 50]",jm,0.5948,3.615699
0.3,0.5,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.5944,11.996805
0.3,0.35,"[25, 25]","['wasserstein', 'hellinger']",0.5942,10.756874
0.3,0.35,"[25, 50]","['wasserstein', 'hellinger']",0.5927,10.762446
0.3,0.35,"[25, 50]","['jm', 'hellinger']",0.5904,10.768385
0.3,0.35,"[25, 25]","['jm', 'hellinger']",0.5892,10.779874
0.3,0.35,"[100, 10]","['jm', 'hellinger']",0.5888,10.844227
0.3,0.35,"[50, 50]",wasserstein,0.5879,3.880421
0.3,0.35,"[50, 25]",wasserstein,0.5879,3.751795
0.3,0.5,"[100, 10]","['wasserstein', 'jm']",0.5879,10.374741
0.3,0.35,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.5871,11.39403
0.3,0.5,"[25, 25]","['wasserstein', 'jm']",0.5863,10.434432
0.3,0.5,"[25, 50]","['wasserstein', 'jm']",0.5863,10.546391
0.3,0.35,"[100, 10]",wasserstein,0.5862,3.813988
0.3,0.35,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.5856,11.307404
0.3,0.5,"[10, 100]","['wasserstein', 'jm']",0.5856,10.360041
0.3,0.35,"[25, 25]",wasserstein,0.5842,3.689326
0.3,0.35,"[25, 50]",wasserstein,0.5842,3.685668
0.3,0.0,"[25, 25]",jm,0.5837,3.553103
0.3,0.0,"[25, 50]",jm,0.5837,3.497818
0.3,0.2,"[25, 25]",jm,0.5837,3.47203
0.3,0.2,"[25, 50]",jm,0.5837,3.389605
0.3,0.0,"[25, 25]",hellinger,0.5834,4.163485
0.3,0.0,"[25, 50]",hellinger,0.5834,4.15537
0.3,0.2,"[25, 25]",hellinger,0.5834,4.740937
0.3,0.2,"[25, 50]",hellinger,0.5834,4.018862
0.3,0.35,"[10, 100]",wasserstein,0.5817,3.649177
0.3,0.35,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.5814,11.986372
0.3,0.0,"[100, 10]",jm,0.5796,3.6899
0.3,0.2,"[100, 10]",jm,0.5796,3.530576
0.3,0.5,"[25, 25]",hellinger,0.5775,4.219583
0.3,0.5,"[50, 50]","['wasserstein', 'jm']",0.5775,10.374327
0.3,0.5,"[25, 50]",hellinger,0.5775,4.310066
0.3,0.5,"[50, 25]","['wasserstein', 'jm']",0.5775,10.366849
0.3,0.35,"[25, 25]","['wasserstein', 'jm']",0.5727,10.349123
0.3,0.35,"[25, 50]","['wasserstein', 'jm']",0.5727,10.370605
0.3,0.35,"[25, 25]",hellinger,0.5701,4.077243
0.3,0.35,"[25, 50]",hellinger,0.5701,4.073384
0.3,0.0,"[10, 100]",jm,0.567,3.475786
0.3,0.2,"[10, 100]",jm,0.567,3.508732
0.3,0.35,"[10, 100]","['wasserstein', 'jm']",0.5653,10.311324
0.3,0.35,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.5604,11.274295
0.3,0.5,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.5597,11.362324
0.3,0.5,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.5596,11.392692
0.3,0.35,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.5594,11.257801
0.3,0.35,"[100, 10]","['wasserstein', 'jm']",0.5563,10.465828
0.3,0.35,"[50, 25]","['wasserstein', 'jm']",0.5513,10.453183
0.3,0.35,"[50, 50]","['wasserstein', 'jm']",0.551,10.586809
0.3,0.0,"[50, 50]",jm,0.5482,4.336311
0.3,0.0,"[50, 25]",jm,0.5482,3.532455
0.3,0.2,"[50, 50]",jm,0.5482,3.540728
0.3,0.2,"[50, 25]",jm,0.5482,3.562822
0.3,0.35,"[10, 100]",jm,0.5396,3.463235
0.3,0.5,"[25, 25]","['wasserstein', 'hellinger']",0.5391,10.966701
0.3,0.5,"[25, 50]","['wasserstein', 'hellinger']",0.5377,11.137166
0.3,0.35,"[100, 10]",jm,0.5295,3.574944
0.3,0.5,"[25, 25]","['jm', 'hellinger']",0.5228,10.87243
0.3,0.35,"[25, 25]",jm,0.5188,3.529056
0.3,0.35,"[25, 50]",jm,0.5188,3.520118
0.3,0.5,"[25, 50]","['jm', 'hellinger']",0.5176,10.949763
0.3,0.35,"[50, 50]",jm,0.5159,3.740787
0.3,0.35,"[50, 25]",jm,0.5159,3.515882
0.3,0.5,"[50, 25]","['jm', 'hellinger']",0.4904,10.790153
0.3,0.5,"[50, 50]","['jm', 'hellinger']",0.4875,10.814372
0.5,0.0,"[100, 10]",hellinger,0.729,4.413327
0.5,0.2,"[100, 10]",hellinger,0.729,4.382893
0.5,0.35,"[100, 10]",hellinger,0.729,4.389342
0.5,0.5,"[100, 10]",hellinger,0.729,4.402036
0.5,0.0,"[10, 100]","['wasserstein', 'jm']",0.7238,10.600919
0.5,0.2,"[10, 100]","['wasserstein', 'jm']",0.7238,10.600411
0.5,0.35,"[10, 100]","['wasserstein', 'jm']",0.7238,10.639175
0.5,0.5,"[10, 100]","['wasserstein', 'jm']",0.7238,10.571568
0.5,0.0,"[25, 25]","['wasserstein', 'jm']",0.7213,10.611835
0.5,0.2,"[25, 25]","['wasserstein', 'jm']",0.7213,10.57993
0.5,0.35,"[25, 25]","['wasserstein', 'jm']",0.7213,10.580342
0.5,0.5,"[25, 25]","['wasserstein', 'jm']",0.7213,10.569416
0.5,0.0,"[25, 50]","['wasserstein', 'jm']",0.7207,10.57294
0.5,0.2,"[25, 50]","['wasserstein', 'jm']",0.7207,10.600841
0.5,0.35,"[25, 50]","['wasserstein', 'jm']",0.7207,10.605367
0.5,0.5,"[25, 50]","['wasserstein', 'jm']",0.7207,10.645763
0.5,0.0,"[50, 50]","['wasserstein', 'jm']",0.7193,10.669246
0.5,0.0,"[50, 25]","['wasserstein', 'jm']",0.7193,10.62699
0.5,0.2,"[50, 50]","['wasserstein', 'jm']",0.7193,10.638054
0.5,0.2,"[50, 25]","['wasserstein', 'jm']",0.7193,10.630018
0.5,0.35,"[50, 50]","['wasserstein', 'jm']",0.7193,10.645986
0.5,0.35,"[50, 25]","['wasserstein', 'jm']",0.7193,10.637775
0.5,0.5,"[50, 50]","['wasserstein', 'jm']",0.7193,10.613258
0.5,0.5,"[50, 25]","['wasserstein', 'jm']",0.7193,10.598037
0.5,0.0,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.7163,11.588401
0.5,0.2,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.7163,11.570652
0.5,0.35,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.7163,11.487434
0.5,0.5,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.7163,11.675608
0.5,0.0,"[100, 10]","['jm', 'hellinger']",0.7118,11.048415
0.5,0.2,"[100, 10]","['jm', 'hellinger']",0.7118,11.065957
0.5,0.35,"[100, 10]","['jm', 'hellinger']",0.7118,11.002053
0.5,0.5,"[100, 10]","['jm', 'hellinger']",0.7118,11.058878
0.5,0.0,"[100, 10]","['wasserstein', 'jm']",0.7113,10.636572
0.5,0.2,"[100, 10]","['wasserstein', 'jm']",0.7113,10.676232
0.5,0.35,"[100, 10]","['wasserstein', 'jm']",0.7113,10.660292
0.5,0.5,"[100, 10]","['wasserstein', 'jm']",0.7113,10.652149
0.5,0.0,"[10, 100]","['jm', 'hellinger']",0.7107,11.203699
0.5,0.2,"[10, 100]","['jm', 'hellinger']",0.7107,11.073045
0.5,0.35,"[10, 100]","['jm', 'hellinger']",0.7107,11.017061
0.5,0.5,"[10, 100]","['jm', 'hellinger']",0.7107,11.033267
0.5,0.0,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.7085,11.593146
0.5,0.2,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.7085,11.62912
0.5,0.35,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.7085,11.929522
0.5,0.5,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.7085,11.615012
0.5,0.0,"[10, 100]","['wasserstein', 'hellinger']",0.7074,11.112349
0.5,0.2,"[10, 100]","['wasserstein', 'hellinger']",0.7074,11.131093
0.5,0.35,"[10, 100]","['wasserstein', 'hellinger']",0.7074,11.128983
0.5,0.5,"[10, 100]","['wasserstein', 'hellinger']",0.7074,11.121906
0.5,0.0,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.706,11.640866
0.5,0.2,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.706,11.532865
0.5,0.35,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.706,11.620673
0.5,0.5,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.706,11.590459
0.5,0.0,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.7059,11.538808
0.5,0.2,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.7059,11.550838
0.5,0.35,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.7059,11.524245
0.5,0.5,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.7059,11.735952
0.5,0.0,"[10, 100]",hellinger,0.699,4.420532
0.5,0.2,"[10, 100]",hellinger,0.699,4.393928
0.5,0.35,"[10, 100]",hellinger,0.699,4.412431
0.5,0.5,"[10, 100]",hellinger,0.699,4.395946
0.5,0.0,"[100, 10]","['wasserstein', 'hellinger']",0.6984,11.067385
0.5,0.2,"[100, 10]","['wasserstein', 'hellinger']",0.6984,11.098691
0.5,0.35,"[100, 10]","['wasserstein', 'hellinger']",0.6984,11.159399
0.5,0.5,"[100, 10]","['wasserstein', 'hellinger']",0.6984,11.031381
0.5,0.0,"[25, 25]","['jm', 'hellinger']",0.6983,11.118567
0.5,0.2,"[25, 25]","['jm', 'hellinger']",0.6983,11.12598
0.5,0.35,"[25, 25]","['jm', 'hellinger']",0.6983,11.088105
0.5,0.5,"[25, 25]","['jm', 'hellinger']",0.6983,11.090709
0.5,0.0,"[50, 50]",hellinger,0.6981,4.379056
0.5,0.0,"[50, 25]",hellinger,0.6981,4.347305
0.5,0.0,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.6981,11.520552
0.5,0.2,"[50, 50]",hellinger,0.6981,4.370943
0.5,0.2,"[50, 25]",hellinger,0.6981,4.3978
0.5,0.2,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.6981,11.597042
0.5,0.35,"[50, 50]",hellinger,0.6981,4.359883
0.5,0.35,"[50, 25]",hellinger,0.6981,4.353805
0.5,0.35,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.6981,11.566596
0.5,0.5,"[50, 50]",hellinger,0.6981,4.362376
0.5,0.5,"[50, 25]",hellinger,0.6981,4.409117
0.5,0.5,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.6981,11.602983
0.5,0.0,"[25, 25]",jm,0.6961,3.855468
0.5,0.0,"[25, 50]",jm,0.6961,3.830349
0.5,0.2,"[25, 25]",jm,0.6961,3.855473
0.5,0.2,"[25, 50]",jm,0.6961,3.866457
0.5,0.35,"[25, 25]",jm,0.6961,3.830235
0.5,0.35,"[25, 50]",jm,0.6961,3.83932
0.5,0.5,"[25, 25]",jm,0.6961,3.838535
0.5,0.5,"[25, 50]",jm,0.6961,3.834833
0.5,0.0,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.6958,11.504222
0.5,0.0,"[25, 50]","['jm', 'hellinger']",0.6958,11.082902
0.5,0.2,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.6958,11.544085
0.5,0.2,"[25, 50]","['jm', 'hellinger']",0.6958,11.132597
0.5,0.35,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.6958,11.55075
0.5,0.35,"[25, 50]","['jm', 'hellinger']",0.6958,11.109773
0.5,0.5,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.6958,11.683139
0.5,0.5,"[25, 50]","['jm', 'hellinger']",0.6958,11.096294
0.5,0.0,"[25, 25]",wasserstein,0.6943,4.005441
0.5,0.0,"[25, 50]",wasserstein,0.6943,3.953171
0.5,0.2,"[25, 25]",wasserstein,0.6943,3.978512
0.5,0.2,"[25, 50]",wasserstein,0.6943,3.97231
0.5,0.35,"[25, 25]",wasserstein,0.6943,3.948137
0.5,0.35,"[25, 50]",wasserstein,0.6943,3.946206
0.5,0.5,"[25, 25]",wasserstein,0.6943,3.962151
0.5,0.5,"[25, 50]",wasserstein,0.6943,4.033232
0.5,0.0,"[100, 10]",wasserstein,0.6935,3.971568
0.5,0.2,"[100, 10]",wasserstein,0.6935,3.952414
0.5,0.35,"[100, 10]",wasserstein,0.6935,3.977661
0.5,0.5,"[100, 10]",wasserstein,0.6935,3.963337
0.5,0.0,"[50, 50]","['wasserstein', 'hellinger']",0.6934,11.066495
0.5,0.0,"[50, 25]","['wasserstein', 'hellinger']",0.6934,11.048461
0.5,0.2,"[50, 50]","['wasserstein', 'hellinger']",0.6934,11.144411
0.5,0.2,"[50, 25]","['wasserstein', 'hellinger']",0.6934,11.073725
0.5,0.35,"[50, 50]","['wasserstein', 'hellinger']",0.6934,11.066854
0.5,0.35,"[50, 25]","['wasserstein', 'hellinger']",0.6934,11.104908
0.5,0.5,"[50, 50]","['wasserstein', 'hellinger']",0.6934,11.095206
0.5,0.5,"[50, 25]","['wasserstein', 'hellinger']",0.6934,11.114124
0.5,0.0,"[50, 50]","['jm', 'hellinger']",0.6932,11.0223
0.5,0.2,"[50, 50]","['jm', 'hellinger']",0.6932,11.016095
0.5,0.35,"[50, 50]","['jm', 'hellinger']",0.6932,11.005039
0.5,0.5,"[50, 50]","['jm', 'hellinger']",0.6932,11.097966
0.5,0.0,"[50, 25]","['jm', 'hellinger']",0.6928,10.976741
0.5,0.2,"[50, 25]","['jm', 'hellinger']",0.6928,10.985109
0.5,0.35,"[50, 25]","['jm', 'hellinger']",0.6928,11.020381
0.5,0.5,"[50, 25]","['jm', 'hellinger']",0.6928,11.08139
0.5,0.0,"[10, 100]",wasserstein,0.6907,3.972303
0.5,0.2,"[10, 100]",wasserstein,0.6907,3.954758
0.5,0.35,"[10, 100]",wasserstein,0.6907,3.949861
0.5,0.5,"[10, 100]",wasserstein,0.6907,3.953247
0.5,0.0,"[50, 50]",wasserstein,0.6877,3.991999
0.5,0.0,"[50, 25]",wasserstein,0.6877,3.975114
0.5,0.2,"[50, 50]",wasserstein,0.6877,3.972937
0.5,0.2,"[50, 25]",wasserstein,0.6877,3.975455
0.5,0.35,"[50, 50]",wasserstein,0.6877,3.95394
0.5,0.35,"[50, 25]",wasserstein,0.6877,3.94665
0.5,0.5,"[50, 50]",wasserstein,0.6877,3.985144
0.5,0.5,"[50, 25]",wasserstein,0.6877,3.972979
0.5,0.0,"[10, 100]",jm,0.68,3.900094
0.5,0.2,"[10, 100]",jm,0.68,3.866607
0.5,0.35,"[10, 100]",jm,0.68,3.869486
0.5,0.5,"[10, 100]",jm,0.68,3.884897
0.5,0.0,"[50, 50]",jm,0.669,3.910449
0.5,0.0,"[50, 25]",jm,0.669,3.919774
0.5,0.2,"[50, 50]",jm,0.669,3.930069
0.5,0.2,"[50, 25]",jm,0.669,3.919108
0.5,0.35,"[50, 50]",jm,0.669,3.916009
0.5,0.35,"[50, 25]",jm,0.669,3.933102
0.5,0.5,"[50, 50]",jm,0.669,3.913354
0.5,0.5,"[50, 25]",jm,0.669,3.921938
0.5,0.0,"[100, 10]",jm,0.6689,3.949987
0.5,0.2,"[100, 10]",jm,0.6689,3.915767
0.5,0.35,"[100, 10]",jm,0.6689,3.902519
0.5,0.5,"[100, 10]",jm,0.6689,3.907155
0.5,0.0,"[25, 25]","['wasserstein', 'hellinger']",0.6678,11.196562
0.5,0.2,"[25, 25]","['wasserstein', 'hellinger']",0.6678,11.152759
0.5,0.35,"[25, 25]","['wasserstein', 'hellinger']",0.6678,11.203278
0.5,0.5,"[25, 25]","['wasserstein', 'hellinger']",0.6678,11.118846
0.5,0.0,"[25, 50]","['wasserstein', 'hellinger']",0.6653,11.16026
0.5,0.2,"[25, 50]","['wasserstein', 'hellinger']",0.6653,11.144436
0.5,0.35,"[25, 50]","['wasserstein', 'hellinger']",0.6653,11.181383
0.5,0.5,"[25, 50]","['wasserstein', 'hellinger']",0.6653,11.146813
0.5,0.0,"[25, 25]",hellinger,0.6452,4.613098
0.5,0.0,"[25, 50]",hellinger,0.6452,4.536483
0.5,0.2,"[25, 25]",hellinger,0.6452,4.514849
0.5,0.2,"[25, 50]",hellinger,0.6452,4.517889
0.5,0.35,"[25, 25]",hellinger,0.6452,4.516282
0.5,0.35,"[25, 50]",hellinger,0.6452,4.526066
0.5,0.5,"[25, 25]",hellinger,0.6452,4.526737
0.5,0.5,"[25, 50]",hellinger,0.6452,4.495326
