feature_prc,features_elimination_prc,epsilon_factor,dist_functions,accuracy,round_time
0.3,0.2,"[50, 25]",wasserstein,0.984,5.411165
0.3,0.35,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.984,15.153707
0.3,0.5,"[100, 10]",wasserstein,0.984,5.061819
0.3,0.35,"[100, 10]","['wasserstein', 'hellinger']",0.9835,13.004235
0.3,0.35,"[50, 50]",jm,0.9835,6.495262
0.3,0.35,"[50, 25]",jm,0.9835,6.528968
0.3,0.0,"[10, 100]",wasserstein,0.983,5.447504
0.3,0.2,"[10, 100]",wasserstein,0.983,5.18513
0.3,0.0,"[100, 10]","['jm', 'hellinger']",0.9825,14.183811
0.3,0.2,"[100, 10]","['jm', 'hellinger']",0.9825,14.396294
0.3,0.0,"[100, 10]","['wasserstein', 'hellinger']",0.982,13.180772
0.3,0.0,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.982,15.01299
0.3,0.2,"[100, 10]","['wasserstein', 'hellinger']",0.982,13.247114
0.3,0.2,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.982,15.051655
0.3,0.5,"[100, 10]",hellinger,0.982,5.693312
0.3,0.5,"[100, 10]","['wasserstein', 'hellinger']",0.982,12.816598
0.3,0.5,"[50, 50]","['wasserstein', 'hellinger']",0.982,12.914744
0.3,0.0,"[100, 10]",wasserstein,0.9815,5.458901
0.3,0.0,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.9815,15.030715
0.3,0.2,"[100, 10]",wasserstein,0.9815,5.476363
0.3,0.2,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.9815,15.084946
0.3,0.5,"[10, 100]",wasserstein,0.9815,5.053714
0.3,0.5,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.9815,15.025207
0.3,0.0,"[25, 25]","['wasserstein', 'hellinger']",0.981,13.03353
0.3,0.0,"[100, 10]",hellinger,0.981,6.219011
0.3,0.2,"[25, 25]","['wasserstein', 'hellinger']",0.981,13.072901
0.3,0.2,"[100, 10]",hellinger,0.981,6.203517
0.3,0.5,"[50, 50]",hellinger,0.981,5.976863
0.3,0.5,"[25, 50]","['wasserstein', 'hellinger']",0.981,12.572436
0.3,0.5,"[50, 25]",hellinger,0.981,5.966384
0.3,0.0,"[10, 100]","['jm', 'hellinger']",0.9805,14.087274
0.3,0.0,"[50, 25]","['wasserstein', 'hellinger']",0.9805,13.33086
0.3,0.2,"[10, 100]","['jm', 'hellinger']",0.9805,14.142936
0.3,0.2,"[50, 25]","['wasserstein', 'hellinger']",0.9805,13.410466
0.3,0.35,"[100, 10]",hellinger,0.9805,5.954219
0.3,0.0,"[50, 50]","['wasserstein', 'hellinger']",0.98,13.259782
0.3,0.2,"[50, 50]","['wasserstein', 'hellinger']",0.98,13.680849
0.3,0.35,"[50, 50]","['wasserstein', 'hellinger']",0.98,13.32257
0.3,0.5,"[25, 25]","['wasserstein', 'hellinger']",0.98,12.490979
0.3,0.5,"[25, 25]","['jm', 'hellinger']",0.98,13.983009
0.3,0.5,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.98,14.95425
0.3,0.35,"[50, 25]","['wasserstein', 'hellinger']",0.9795,13.249792
0.3,0.35,"[25, 25]",wasserstein,0.9785,5.341905
0.3,0.35,"[25, 50]",wasserstein,0.9785,5.238961
0.3,0.5,"[25, 25]",hellinger,0.9785,6.159458
0.3,0.0,"[50, 50]",hellinger,0.978,6.321527
0.3,0.0,"[25, 50]","['wasserstein', 'hellinger']",0.978,13.061255
0.3,0.0,"[50, 25]",hellinger,0.978,6.352416
0.3,0.2,"[50, 50]",hellinger,0.978,6.305024
0.3,0.2,"[25, 50]","['wasserstein', 'hellinger']",0.978,12.985481
0.3,0.2,"[50, 25]",hellinger,0.978,6.311585
0.3,0.5,"[25, 50]",hellinger,0.978,6.151605
0.3,0.5,"[25, 50]","['jm', 'hellinger']",0.978,14.061077
0.3,0.35,"[50, 50]",hellinger,0.9775,6.181393
0.3,0.35,"[25, 50]",hellinger,0.9775,6.420046
0.3,0.35,"[50, 25]",hellinger,0.9775,6.167664
0.3,0.35,"[25, 25]",hellinger,0.977,6.563444
0.3,0.5,"[10, 100]","['wasserstein', 'hellinger']",0.977,12.699093
0.3,0.35,"[100, 10]",wasserstein,0.9755,5.270258
0.3,0.35,"[50, 50]",wasserstein,0.9755,5.28228
0.3,0.35,"[50, 25]",wasserstein,0.9755,5.225245
0.3,0.35,"[25, 50]","['wasserstein', 'hellinger']",0.975,12.937985
0.3,0.5,"[10, 100]",hellinger,0.9745,6.360476
0.3,0.35,"[25, 25]","['wasserstein', 'hellinger']",0.974,12.965723
0.3,0.35,"[10, 100]",wasserstein,0.9735,5.183465
0.3,0.0,"[10, 100]","['wasserstein', 'hellinger']",0.973,13.47286
0.3,0.2,"[10, 100]","['wasserstein', 'hellinger']",0.973,13.421415
0.3,0.2,"[25, 50]",hellinger,0.972,6.620012
0.3,0.0,"[25, 25]",hellinger,0.9715,6.635724
0.3,0.2,"[25, 25]",hellinger,0.9715,6.705318
0.3,0.35,"[10, 100]",hellinger,0.9715,6.599537
0.3,0.0,"[25, 50]",hellinger,0.971,6.610464
0.3,0.35,"[10, 100]","['wasserstein', 'hellinger']",0.9695,12.808596
0.3,0.0,"[10, 100]",hellinger,0.9645,6.813517
0.3,0.2,"[10, 100]",hellinger,0.9645,6.822193
0.5,0.0,"[10, 100]","['wasserstein', 'jm']",0.988,14.33041
0.5,0.0,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.988,15.826246
0.5,0.2,"[10, 100]","['wasserstein', 'jm']",0.988,14.391195
0.5,0.2,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.988,15.67266
0.5,0.35,"[10, 100]","['wasserstein', 'jm']",0.988,14.33528
0.5,0.35,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.988,15.993368
0.5,0.5,"[10, 100]","['wasserstein', 'jm']",0.988,14.510385
0.5,0.5,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.988,15.814937
0.5,0.0,"[25, 25]","['wasserstein', 'hellinger']",0.9875,13.911325
0.5,0.0,"[50, 50]","['jm', 'hellinger']",0.9875,14.698516
0.5,0.0,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.9875,15.636914
0.5,0.0,"[25, 50]","['wasserstein', 'jm']",0.9875,14.616018
0.5,0.2,"[25, 25]","['wasserstein', 'hellinger']",0.9875,13.921884
0.5,0.2,"[50, 50]","['jm', 'hellinger']",0.9875,14.688893
0.5,0.2,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.9875,15.603701
0.5,0.2,"[25, 50]","['wasserstein', 'jm']",0.9875,14.679736
0.5,0.35,"[25, 25]","['wasserstein', 'hellinger']",0.9875,13.825931
0.5,0.35,"[50, 50]","['jm', 'hellinger']",0.9875,14.64536
0.5,0.35,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.9875,15.592935
0.5,0.35,"[25, 50]","['wasserstein', 'jm']",0.9875,14.702649
0.5,0.5,"[25, 25]","['wasserstein', 'hellinger']",0.9875,13.922124
0.5,0.5,"[50, 50]","['jm', 'hellinger']",0.9875,14.667537
0.5,0.5,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.9875,15.570617
0.5,0.5,"[25, 50]","['wasserstein', 'jm']",0.9875,14.561865
0.5,0.0,"[100, 10]",jm,0.987,7.471094
0.5,0.0,"[50, 50]",wasserstein,0.987,6.254223
0.5,0.0,"[50, 50]","['wasserstein', 'jm']",0.987,14.536866
0.5,0.0,"[50, 25]",wasserstein,0.987,6.247952
0.5,0.2,"[100, 10]",jm,0.987,7.478274
0.5,0.2,"[50, 50]",wasserstein,0.987,6.274649
0.5,0.2,"[50, 50]","['wasserstein', 'jm']",0.987,14.674692
0.5,0.2,"[50, 25]",wasserstein,0.987,6.278595
0.5,0.35,"[100, 10]",jm,0.987,7.459097
0.5,0.35,"[50, 50]",wasserstein,0.987,6.234191
0.5,0.35,"[50, 50]","['wasserstein', 'jm']",0.987,14.77891
0.5,0.35,"[50, 25]",wasserstein,0.987,6.257673
0.5,0.5,"[100, 10]",jm,0.987,7.472108
0.5,0.5,"[50, 50]",wasserstein,0.987,6.262195
0.5,0.5,"[50, 50]","['wasserstein', 'jm']",0.987,14.548559
0.5,0.5,"[50, 25]",wasserstein,0.987,6.467201
0.5,0.0,"[100, 10]",wasserstein,0.9865,6.323909
0.5,0.0,"[100, 10]","['wasserstein', 'jm']",0.9865,14.463324
0.5,0.2,"[100, 10]",wasserstein,0.9865,6.218869
0.5,0.2,"[100, 10]","['wasserstein', 'jm']",0.9865,14.491755
0.5,0.35,"[100, 10]",wasserstein,0.9865,6.313582
0.5,0.35,"[100, 10]","['wasserstein', 'jm']",0.9865,14.697018
0.5,0.5,"[100, 10]",wasserstein,0.9865,6.255699
0.5,0.5,"[100, 10]","['wasserstein', 'jm']",0.9865,14.507495
0.5,0.0,"[25, 25]",wasserstein,0.986,6.290096
0.5,0.0,"[25, 25]","['wasserstein', 'jm']",0.986,14.516425
0.5,0.0,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.986,15.756956
0.5,0.0,"[10, 100]",jm,0.986,7.384999
0.5,0.0,"[25, 50]",wasserstein,0.986,6.305743
0.5,0.0,"[50, 25]","['wasserstein', 'jm']",0.986,14.44364
0.5,0.0,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.986,15.572411
0.5,0.2,"[25, 25]",wasserstein,0.986,6.335794
0.5,0.2,"[25, 25]","['wasserstein', 'jm']",0.986,14.410619
0.5,0.2,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.986,15.808897
0.5,0.2,"[10, 100]",jm,0.986,7.326842
0.5,0.2,"[25, 50]",wasserstein,0.986,6.237891
0.5,0.2,"[50, 25]","['wasserstein', 'jm']",0.986,14.518815
0.5,0.2,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.986,15.584221
0.5,0.35,"[25, 25]",wasserstein,0.986,6.267157
0.5,0.35,"[25, 25]","['wasserstein', 'jm']",0.986,14.597971
0.5,0.35,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.986,15.932979
0.5,0.35,"[10, 100]",jm,0.986,7.348996
0.5,0.35,"[25, 50]",wasserstein,0.986,6.2645
0.5,0.35,"[50, 25]","['wasserstein', 'jm']",0.986,14.679767
0.5,0.35,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.986,15.781096
0.5,0.5,"[25, 25]",wasserstein,0.986,6.22801
0.5,0.5,"[25, 25]","['wasserstein', 'jm']",0.986,14.494955
0.5,0.5,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.986,15.745423
0.5,0.5,"[10, 100]",jm,0.986,7.358954
0.5,0.5,"[25, 50]",wasserstein,0.986,6.270461
0.5,0.5,"[50, 25]","['wasserstein', 'jm']",0.986,14.91272
0.5,0.5,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.986,15.798439
0.5,0.0,"[25, 25]",jm,0.9855,7.441235
0.5,0.0,"[25, 25]","['jm', 'hellinger']",0.9855,14.765175
0.5,0.0,"[50, 50]",jm,0.9855,7.516442
0.5,0.0,"[10, 100]",wasserstein,0.9855,6.181708
0.5,0.0,"[25, 50]",jm,0.9855,7.448755
0.5,0.0,"[50, 25]",jm,0.9855,7.831455
0.5,0.2,"[25, 25]",jm,0.9855,7.445386
0.5,0.2,"[25, 25]","['jm', 'hellinger']",0.9855,14.667566
0.5,0.2,"[50, 50]",jm,0.9855,7.424941
0.5,0.2,"[10, 100]",wasserstein,0.9855,6.239191
0.5,0.2,"[25, 50]",jm,0.9855,7.413308
0.5,0.2,"[50, 25]",jm,0.9855,7.444158
0.5,0.35,"[25, 25]",jm,0.9855,7.445512
0.5,0.35,"[25, 25]","['jm', 'hellinger']",0.9855,14.723974
0.5,0.35,"[50, 50]",jm,0.9855,7.441498
0.5,0.35,"[10, 100]",wasserstein,0.9855,6.225645
0.5,0.35,"[25, 50]",jm,0.9855,7.457586
0.5,0.35,"[50, 25]",jm,0.9855,7.484805
0.5,0.5,"[25, 25]",jm,0.9855,7.415574
0.5,0.5,"[25, 25]","['jm', 'hellinger']",0.9855,14.764271
0.5,0.5,"[50, 50]",jm,0.9855,7.583288
0.5,0.5,"[10, 100]",wasserstein,0.9855,6.246499
0.5,0.5,"[25, 50]",jm,0.9855,7.436174
0.5,0.5,"[50, 25]",jm,0.9855,7.62599
0.5,0.0,"[10, 100]","['jm', 'hellinger']",0.985,15.112827
0.5,0.0,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.985,16.056949
0.5,0.0,"[25, 50]","['jm', 'hellinger']",0.985,14.755352
0.5,0.0,"[50, 25]","['jm', 'hellinger']",0.985,14.611036
0.5,0.2,"[10, 100]","['jm', 'hellinger']",0.985,15.219821
0.5,0.2,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.985,16.045442
0.5,0.2,"[25, 50]","['jm', 'hellinger']",0.985,14.732908
0.5,0.2,"[50, 25]","['jm', 'hellinger']",0.985,14.788454
0.5,0.35,"[10, 100]","['jm', 'hellinger']",0.985,15.252213
0.5,0.35,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.985,16.12868
0.5,0.35,"[25, 50]","['jm', 'hellinger']",0.985,14.692708
0.5,0.35,"[50, 25]","['jm', 'hellinger']",0.985,14.63952
0.5,0.5,"[10, 100]","['jm', 'hellinger']",0.985,15.025708
0.5,0.5,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.985,16.16351
0.5,0.5,"[25, 50]","['jm', 'hellinger']",0.985,14.80844
0.5,0.5,"[50, 25]","['jm', 'hellinger']",0.985,14.722975
0.5,0.0,"[100, 10]","['wasserstein', 'hellinger']",0.9845,14.640152
0.5,0.2,"[100, 10]","['wasserstein', 'hellinger']",0.9845,14.502825
0.5,0.35,"[100, 10]","['wasserstein', 'hellinger']",0.9845,14.514626
0.5,0.5,"[100, 10]","['wasserstein', 'hellinger']",0.9845,14.59071
0.5,0.0,"[25, 50]","['wasserstein', 'hellinger']",0.984,13.929087
0.5,0.0,"[50, 25]","['wasserstein', 'hellinger']",0.984,14.705739
0.5,0.2,"[25, 50]","['wasserstein', 'hellinger']",0.984,13.947353
0.5,0.2,"[50, 25]","['wasserstein', 'hellinger']",0.984,14.51801
0.5,0.35,"[25, 50]","['wasserstein', 'hellinger']",0.984,13.918184
0.5,0.35,"[50, 25]","['wasserstein', 'hellinger']",0.984,14.420058
0.5,0.5,"[25, 50]","['wasserstein', 'hellinger']",0.984,13.880934
0.5,0.5,"[50, 25]","['wasserstein', 'hellinger']",0.984,14.51592
0.5,0.0,"[100, 10]","['jm', 'hellinger']",0.9835,15.526186
0.5,0.0,"[50, 50]","['wasserstein', 'hellinger']",0.9835,14.515981
0.5,0.2,"[100, 10]","['jm', 'hellinger']",0.9835,15.481797
0.5,0.2,"[50, 50]","['wasserstein', 'hellinger']",0.9835,14.481043
0.5,0.35,"[100, 10]","['jm', 'hellinger']",0.9835,15.525983
0.5,0.35,"[50, 50]","['wasserstein', 'hellinger']",0.9835,14.599269
0.5,0.5,"[100, 10]","['jm', 'hellinger']",0.9835,15.510385
0.5,0.5,"[50, 50]","['wasserstein', 'hellinger']",0.9835,14.516773
0.5,0.0,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.983,16.388345
0.5,0.2,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.983,16.452802
0.5,0.35,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.983,16.372439
0.5,0.5,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.983,16.387716
0.5,0.0,"[50, 50]",hellinger,0.982,7.485682
0.5,0.0,"[50, 25]",hellinger,0.982,7.581453
0.5,0.2,"[50, 50]",hellinger,0.982,7.464895
0.5,0.2,"[50, 25]",hellinger,0.982,7.49786
0.5,0.35,"[50, 50]",hellinger,0.982,7.476315
0.5,0.35,"[50, 25]",hellinger,0.982,7.502778
0.5,0.5,"[50, 50]",hellinger,0.982,7.470014
0.5,0.5,"[50, 25]",hellinger,0.982,7.484568
0.5,0.0,"[100, 10]",hellinger,0.9815,7.392175
0.5,0.2,"[25, 25]",hellinger,0.9815,7.854943
0.5,0.2,"[100, 10]",hellinger,0.9815,7.392221
0.5,0.35,"[25, 25]",hellinger,0.9815,7.826601
0.5,0.35,"[100, 10]",hellinger,0.9815,7.391021
0.5,0.5,"[100, 10]",hellinger,0.9815,7.34551
0.5,0.0,"[25, 25]",hellinger,0.981,7.572729
0.5,0.0,"[25, 50]",hellinger,0.981,7.654068
0.5,0.2,"[25, 50]",hellinger,0.981,7.79482
0.5,0.5,"[25, 25]",hellinger,0.981,7.681004
0.5,0.35,"[25, 50]",hellinger,0.9805,7.815401
0.5,0.5,"[25, 50]",hellinger,0.98,7.823789
0.5,0.0,"[10, 100]","['wasserstein', 'hellinger']",0.978,14.3519
0.5,0.2,"[10, 100]","['wasserstein', 'hellinger']",0.978,14.305173
0.5,0.35,"[10, 100]","['wasserstein', 'hellinger']",0.978,14.322137
0.5,0.5,"[10, 100]","['wasserstein', 'hellinger']",0.978,14.28963
0.5,0.2,"[10, 100]",hellinger,0.9755,7.815824
0.5,0.35,"[10, 100]",hellinger,0.9755,7.84807
0.5,0.5,"[10, 100]",hellinger,0.9755,7.785803
0.5,0.0,"[10, 100]",hellinger,0.975,7.848704
